area_name,area_code,year,alcohol_admissions,health_board
Glenrothes Pitteuchar,S02001805,2019,716.4,Fife
Glenrothes Woodside,S02001806,2019,1010.23,Fife
Glenrothes Balgeddie & Town Park,S02001807,2019,181.2,Fife
Glenrothes Collydean,S02001808,2019,1182.31,Fife
Glenrothes Cadham & Pitcoudie,S02001809,2019,482.58,Fife
Glenrothes Balfarg Pitcairn & Coul,S02001810,2019,833.48,Fife
Markinch & Star,S02001811,2019,507.73,Fife
Windygates & Coaltown,S02001812,2019,264.04,Fife
"Buckhaven, Denbeath & Muiredge",S02001813,2019,1710.14,Fife
Methil Methilhill,S02001814,2019,733.12,Fife
Methil West,S02001815,2019,1626.39,Fife
Methil East,S02001816,2019,1207.86,Fife
Leven East,S02001817,2019,1169.36,Fife
Leven West,S02001818,2019,815.67,Fife
Leven North,S02001819,2019,1060.61,Fife
Largo,S02001820,2019,604.88,Fife
Kennoway & Bonnybank,S02001821,2019,778.74,Fife
Kettle & Ladybank,S02001822,2019,324.07,Fife
Falkland & Freuchie,S02001823,2019,381.4,Fife
Auchtermuchty & Gateside,S02001824,2019,534.53,Fife
Newburgh,S02001825,2019,287.74,Fife
Cupar West & Springfield,S02001826,2019,228.44,Fife
Cupar Central,S02001827,2019,1061.84,Fife
Cupar East,S02001828,2019,529.93,Fife
Dairsie Ceres & Dunino,S02001829,2019,188.24,Fife
Elie Colinsburgh & Largoward,S02001830,2019,1064.86,Fife
St Monans & Pittenweem,S02001831,2019,731.44,Fife
Anstruther,S02001832,2019,452.94,Fife
Crail & Boarhills,S02001833,2019,508.81,Fife
St Andrews South East,S02001834,2019,482.05,Fife
St Andrews Central,S02001835,2019,492.48,Fife
St Andrews South West,S02001836,2019,70.3,Fife
St Andrews North & Strathkinness,S02001837,2019,171.55,Fife
Leuchars & Guardbridge,S02001838,2019,235.19,Fife
Balmullo & Gauldry,S02001839,2019,269.73,Fife
Tayport,S02001840,2019,1104.56,Fife
Newport & Wormit,S02001841,2019,330.24,Fife
Darnley East,S02001842,2019,849.36,Greater Glasgow and Clyde
Darnley North,S02001843,2019,1255.85,Greater Glasgow and Clyde
Darnley West,S02001844,2019,448.18,Greater Glasgow and Clyde
Nitshill,S02001845,2019,1499.94,Greater Glasgow and Clyde
Crookston South,S02001846,2019,1267.18,Greater Glasgow and Clyde
Crookston North,S02001847,2019,1584.33,Greater Glasgow and Clyde
Pollok South & West,S02001848,2019,684.87,Greater Glasgow and Clyde
Pollok North & East,S02001849,2019,883.78,Greater Glasgow and Clyde
Cardonald South & East,S02001850,2019,1198.24,Greater Glasgow and Clyde
Cardonald North,S02001851,2019,1289.77,Greater Glasgow and Clyde
Cardonald West & Central,S02001852,2019,1186.09,Greater Glasgow and Clyde
Penilee,S02001853,2019,901.86,Greater Glasgow and Clyde
Hillington,S02001854,2019,595.4,Greater Glasgow and Clyde
Drumoyne & Shieldhall,S02001855,2019,1716.82,Greater Glasgow and Clyde
Govan & Linthouse,S02001856,2019,1521.9,Greater Glasgow and Clyde
Craigton,S02001857,2019,1019.68,Greater Glasgow and Clyde
Mosspark,S02001858,2019,480.94,Greater Glasgow and Clyde
Ibrox,S02001859,2019,1965.99,Greater Glasgow and Clyde
Ibrox East & Cessnock,S02001860,2019,1478.99,Greater Glasgow and Clyde
Kinning Park & Festival Park,S02001861,2019,1101.18,Greater Glasgow and Clyde
Kingston West & Dumbreck,S02001862,2019,1453.04,Greater Glasgow and Clyde
Pollokshields West,S02001863,2019,341.68,Greater Glasgow and Clyde
Pollokshields East,S02001864,2019,663.68,Greater Glasgow and Clyde
Govanhill West,S02001865,2019,927.33,Greater Glasgow and Clyde
Govanhill East & Aikenhead,S02001866,2019,1129.62,Greater Glasgow and Clyde
Battlefield,S02001867,2019,524.11,Greater Glasgow and Clyde
Strathbungo,S02001868,2019,1030.78,Greater Glasgow and Clyde
Maxwell Park,S02001869,2019,207.88,Greater Glasgow and Clyde
Shawlands West,S02001870,2019,898.66,Greater Glasgow and Clyde
Shawlands East,S02001871,2019,358.84,Greater Glasgow and Clyde
Langside,S02001872,2019,832.98,Greater Glasgow and Clyde
Pollokshaws,S02001873,2019,1192.55,Greater Glasgow and Clyde
Carnwadric West,S02001874,2019,1224.85,Greater Glasgow and Clyde
Carnwadric East,S02001875,2019,1277.49,Greater Glasgow and Clyde
Newlands,S02001876,2019,1052.8,Greater Glasgow and Clyde
Merrylee & Millbrae,S02001877,2019,703.98,Greater Glasgow and Clyde
Muirend & Old Cathcart,S02001878,2019,502.84,Greater Glasgow and Clyde
Carmunnock North,S02001879,2019,585.33,Greater Glasgow and Clyde
Carmunnock South,S02001880,2019,1259.7,Greater Glasgow and Clyde
Glenwood South,S02001881,2019,1966.27,Greater Glasgow and Clyde
Glenwood North,S02001882,2019,2512.71,Greater Glasgow and Clyde
Castlemilk,S02001883,2019,1403.08,Greater Glasgow and Clyde
Kingspark South,S02001884,2019,414.13,Greater Glasgow and Clyde
Kingspark North,S02001885,2019,335.16,Greater Glasgow and Clyde
Cathcart,S02001886,2019,1055.35,Greater Glasgow and Clyde
Mount Florida,S02001887,2019,943.49,Greater Glasgow and Clyde
Toryglen & Oatlands,S02001888,2019,1318.03,Greater Glasgow and Clyde
Gorbals & Hutchesontown,S02001889,2019,1302.93,Greater Glasgow and Clyde
Laurieston & Tradeston,S02001890,2019,1539.66,Greater Glasgow and Clyde
Calton & Gallowgate,S02001891,2019,1416.54,Greater Glasgow and Clyde
Bridgeton,S02001892,2019,2276.52,Greater Glasgow and Clyde
Dalmarnock,S02001893,2019,1259.99,Greater Glasgow and Clyde
Parkhead West & Barrowfield,S02001894,2019,3184.25,Greater Glasgow and Clyde
Parkhead East & Braidfauld North,S02001895,2019,2457.29,Greater Glasgow and Clyde
Braidfauld,S02001896,2019,1715.51,Greater Glasgow and Clyde
Shettleston South,S02001897,2019,1099.64,Greater Glasgow and Clyde
Carmyle & Mount Vernon South,S02001898,2019,536.65,Greater Glasgow and Clyde
Mount Vernon North & Sandyhills,S02001899,2019,283.66,Greater Glasgow and Clyde
Baillieston West,S02001900,2019,1328.85,Greater Glasgow and Clyde
Baillieston East,S02001901,2019,774.24,Greater Glasgow and Clyde
Garrowhill West,S02001902,2019,456.1,Greater Glasgow and Clyde
Garrowhill East & Swinton,S02001903,2019,374.32,Greater Glasgow and Clyde
Easterhouse East,S02001904,2019,1017.13,Greater Glasgow and Clyde
Central Easterhouse,S02001905,2019,1862.93,Greater Glasgow and Clyde
"Garthamlock, Auchinlea & Gartloch",S02001906,2019,1036.32,Greater Glasgow and Clyde
North Barlanark & Easterhouse South,S02001907,2019,1873.28,Greater Glasgow and Clyde
Barlanark,S02001908,2019,1204.5,Greater Glasgow and Clyde
Greenfield,S02001909,2019,1232.44,Greater Glasgow and Clyde
Shettleston North,S02001910,2019,2120.43,Greater Glasgow and Clyde
Tollcross-Glasgow City,S02001911,2019,1952.2,Greater Glasgow and Clyde
Old Shettleston & Parkhead North,S02001912,2019,1106.04,Greater Glasgow and Clyde
Carntyne,S02001913,2019,2190.77,Greater Glasgow and Clyde
"Cranhill, Lightburn & Queenslie South",S02001914,2019,1711.85,Greater Glasgow and Clyde
Craigend & Ruchazie,S02001915,2019,2035.62,Greater Glasgow and Clyde
Riddrie & Hogganfield,S02001916,2019,1223.72,Greater Glasgow and Clyde
Blackhill & Barmulloch East,S02001917,2019,1837.46,Greater Glasgow and Clyde
Robroyston & Millerston,S02001918,2019,318.17,Greater Glasgow and Clyde
Balornock,S02001919,2019,900.69,Greater Glasgow and Clyde
Barmulloch,S02001920,2019,738.01,Greater Glasgow and Clyde
Petershill,S02001921,2019,1206.33,Greater Glasgow and Clyde
Springburn,S02001922,2019,1978.01,Greater Glasgow and Clyde
Springburn East & Cowlairs,S02001923,2019,2716.57,Greater Glasgow and Clyde
Cowlairs & Port Dundas,S02001924,2019,2010.29,Greater Glasgow and Clyde
Sighthill,S02001925,2019,2204.57,Greater Glasgow and Clyde
"Roystonhill, Blochairn, & Provanmill",S02001926,2019,1399.76,Greater Glasgow and Clyde
Dennistoun North,S02001927,2019,817.52,Greater Glasgow and Clyde
Alexandra Parade,S02001928,2019,1861.91,Greater Glasgow and Clyde
Carntyne West & Haghill,S02001929,2019,1883.08,Greater Glasgow and Clyde
Dennistoun,S02001930,2019,1468.48,Greater Glasgow and Clyde
Gallowgate North & Bellgrove,S02001931,2019,2581.86,Greater Glasgow and Clyde
City Centre East-Glasgow City,S02001932,2019,1798.98,Greater Glasgow and Clyde
City Centre West-Glasgow City,S02001933,2019,3092.27,Greater Glasgow and Clyde
City Centre South,S02001934,2019,1904.72,Greater Glasgow and Clyde
Anderston,S02001935,2019,994.57,Greater Glasgow and Clyde
Finnieston & Kelvinhaugh,S02001936,2019,1414.22,Greater Glasgow and Clyde
Woodlands,S02001937,2019,295.7,Greater Glasgow and Clyde
Woodside-Glasgow City,S02001938,2019,2062.49,Greater Glasgow and Clyde
Firhill,S02001939,2019,921.56,Greater Glasgow and Clyde
Keppochhill,S02001940,2019,2357.58,Greater Glasgow and Clyde
Ruchill,S02001941,2019,1303.72,Greater Glasgow and Clyde
Possil Park,S02001942,2019,1896.12,Greater Glasgow and Clyde
Milton West,S02001943,2019,1449.82,Greater Glasgow and Clyde
Milton East,S02001944,2019,1285.91,Greater Glasgow and Clyde
Summerston Central & West,S02001945,2019,614.4,Greater Glasgow and Clyde
Summerston North,S02001946,2019,1079.14,Greater Glasgow and Clyde
Maryhill East,S02001947,2019,2294.89,Greater Glasgow and Clyde
Maryhill West,S02001948,2019,1906.05,Greater Glasgow and Clyde
Wyndford,S02001949,2019,2666.64,Greater Glasgow and Clyde
Kelvindale,S02001950,2019,586.42,Greater Glasgow and Clyde
North Kelvin,S02001951,2019,553.56,Greater Glasgow and Clyde
Kelvingrove & University,S02001952,2019,596.54,Greater Glasgow and Clyde
Hillhead-Glasgow City,S02001953,2019,857.55,Greater Glasgow and Clyde
Glasgow Harbour & Partick South,S02001954,2019,294.75,Greater Glasgow and Clyde
Partick,S02001955,2019,1746.1,Greater Glasgow and Clyde
Partickhill & Hyndland,S02001956,2019,193.15,Greater Glasgow and Clyde
Dowanhill,S02001957,2019,332.9,Greater Glasgow and Clyde
Kelvinside & Jordanhill,S02001958,2019,395.77,Greater Glasgow and Clyde
Broomhill,S02001959,2019,835.94,Greater Glasgow and Clyde
Victoria Park,S02001960,2019,407.76,Greater Glasgow and Clyde
Whiteinch,S02001961,2019,783.95,Greater Glasgow and Clyde
Scotstoun North & East,S02001962,2019,609.44,Greater Glasgow and Clyde
Scotstoun South & West,S02001963,2019,982.4,Greater Glasgow and Clyde
Yoker South,S02001964,2019,745.93,Greater Glasgow and Clyde
Yoker North,S02001965,2019,588.12,Greater Glasgow and Clyde
Knightswood West,S02001966,2019,2374.02,Greater Glasgow and Clyde
Knightswood East,S02001967,2019,682.07,Greater Glasgow and Clyde
Knightswood Park West,S02001968,2019,2318.63,Greater Glasgow and Clyde
Knightswood Park East,S02001969,2019,1376.94,Greater Glasgow and Clyde
Anniesland East,S02001970,2019,374.79,Greater Glasgow and Clyde
Anniesland West,S02001971,2019,570.01,Greater Glasgow and Clyde
Blairdardie East,S02001972,2019,1115.03,Greater Glasgow and Clyde
Blairdardie West,S02001973,2019,753.85,Greater Glasgow and Clyde
Drumchapel South,S02001974,2019,1776.21,Greater Glasgow and Clyde
Drumchapel North,S02001975,2019,2555.34,Greater Glasgow and Clyde
Drumry East,S02001976,2019,3839.63,Greater Glasgow and Clyde
Drumry West,S02001977,2019,864.82,Greater Glasgow and Clyde
Lochaber West,S02001978,2019,471.01,Highland
Fort William North,S02001979,2019,965.92,Highland
Fort William South,S02001980,2019,1102.01,Highland
Lochaber East & North,S02001981,2019,550.8,Highland
Badenoch & Strathspey South,S02001982,2019,582.45,Highland
Badenoch & Strathspey Central,S02001983,2019,574.33,Highland
Badenoch & Strathspey North,S02001984,2019,358.53,Highland
Nairn Rural,S02001985,2019,197.19,Highland
Nairn East,S02001986,2019,758.17,Highland
Nairn West,S02001987,2019,517.47,Highland
Inverness East Rural,S02001988,2019,439.17,Highland
Inverness Culloden & Balloch,S02001989,2019,361.71,Highland
Inverness Smithton,S02001990,2019,634.01,Highland
Inverness Westhill,S02001991,2019,341.86,Highland
Inverness Inshes,S02001992,2019,391.45,Highland
Inverness Slackbuie,S02001993,2019,297.45,Highland
Inverness Lochardil & Holm Mains,S02001994,2019,448.89,Highland
Inverness Drummond,S02001995,2019,636.67,Highland
Inverness Hilton,S02001996,2019,1032.4,Highland
Inverness Drakies,S02001997,2019,350.21,Highland
"Inverness Central, Raigmore & Longman",S02001998,2019,1601.61,Highland
Inverness Crown & Haugh,S02001999,2019,436.44,Highland
Inverness Ballifeary & Dalneigh,S02002000,2019,1700.37,Highland
Inverness Muirtown,S02002001,2019,1723,Highland
Inverness Merkinch,S02002002,2019,3306.41,Highland
Inverness Scorguie,S02002003,2019,312.37,Highland
Inverness Kinmylies & South West,S02002004,2019,661.82,Highland
Inverness West Rural,S02002005,2019,343.45,Highland
Loch Ness,S02002006,2019,224.15,Highland
Lochalsh,S02002007,2019,878.38,Highland
Skye South,S02002008,2019,599.71,Highland
Skye North East,S02002009,2019,869.86,Highland
Skye North West,S02002010,2019,457.93,Highland
Ross & Cromarty South West,S02002011,2019,215.64,Highland
Ross & Cromarty North West,S02002012,2019,401.88,Highland
Ross & Cromarty Central,S02002013,2019,294.03,Highland
Ross & Cromarty East,S02002014,2019,353.77,Highland
Muir of Ord,S02002015,2019,854.39,Highland
Conon,S02002016,2019,412.05,Highland
Dingwall,S02002017,2019,1252.25,Highland
Black Isle South,S02002018,2019,305.26,Highland
Black Isle North,S02002019,2019,520.48,Highland
Alness,S02002020,2019,718.11,Highland
Invergordon,S02002021,2019,782.91,Highland
Seaboard,S02002022,2019,441.04,Highland
Tain,S02002023,2019,541.28,Highland
Sutherland South,S02002024,2019,629.48,Highland
Sutherland East,S02002025,2019,518.67,Highland
Caithness South,S02002026,2019,651.69,Highland
Wick South,S02002027,2019,1464.55,Highland
Wick North,S02002028,2019,1149.18,Highland
Caithness North East,S02002029,2019,349.47,Highland
Caithness North West,S02002030,2019,389.24,Highland
Thurso East,S02002031,2019,877.72,Highland
Thurso West,S02002032,2019,805.25,Highland
Sutherland North & West,S02002033,2019,308.16,Highland
Kilmacolm Central,S02002034,2019,277,Greater Glasgow and Clyde
"Kilmacolm, Quarriers, Greenock Upper East/Central",S02002035,2019,304.93,Greater Glasgow and Clyde
Inverkip & Wemyss Bay,S02002036,2019,395.14,Greater Glasgow and Clyde
"West Braeside, East Inverkip & West Gourock",S02002037,2019,190.07,Greater Glasgow and Clyde
Gourock Upper & West Central & Upper Larkfield,S02002038,2019,544.53,Greater Glasgow and Clyde
"Gourock Central, Upper East & IRH",S02002039,2019,898.73,Greater Glasgow and Clyde
"Braeside, Branchton, Lower Larkfield & Ravenscraig",S02002040,2019,791.52,Greater Glasgow and Clyde
"Lower Bow & Larkfield, Fancy Farm, Mallard Bowl",S02002041,2019,821.32,Greater Glasgow and Clyde
"Gourock East, Greenock West & Lyle Road",S02002042,2019,670.89,Greater Glasgow and Clyde
Greenock West & Central,S02002043,2019,930.18,Greater Glasgow and Clyde
"Bow Farm, Barrs Cottage, Cowdenknowes & Overton",S02002044,2019,568.81,Greater Glasgow and Clyde
Greenock Upper Central,S02002045,2019,1759.39,Greater Glasgow and Clyde
Greenock Town Centre & East Central,S02002046,2019,2193.82,Greater Glasgow and Clyde
Greenock East,S02002047,2019,1156.15,Greater Glasgow and Clyde
"Port Glasgow Upper, West & Central",S02002048,2019,710.41,Greater Glasgow and Clyde
"Port Glasgow Mid, East & Central",S02002049,2019,798.27,Greater Glasgow and Clyde
Port Glasgow Upper East,S02002050,2019,733.89,Greater Glasgow and Clyde
Rural South Midlothian,S02002051,2019,353.02,Lothian
Penicuik Southeast,S02002052,2019,537.07,Lothian
Penicuik Southwest,S02002053,2019,521.12,Lothian
Penicuik East,S02002054,2019,850.27,Lothian
Penicuik North,S02002055,2019,194.64,Lothian
Pentland,S02002056,2019,324.2,Lothian
Roslin & Bilston,S02002057,2019,482.62,Lothian
Straiton,S02002058,2019,407.84,Lothian
Loanhead,S02002059,2019,660.69,Lothian
Bonnyrigg South,S02002060,2019,546.21,Lothian
Bonnyrigg North,S02002061,2019,651.88,Lothian
Newbattle & Dalhousie,S02002062,2019,355.1,Lothian
Eskbank,S02002063,2019,284.03,Lothian
Shawfair,S02002064,2019,513.7,Lothian
Thornybank,S02002065,2019,698.14,Lothian
Dalkeith,S02002066,2019,1009.25,Lothian
Pathhead & Rural East Midlothian,S02002067,2019,498.66,Lothian
Easthouses,S02002068,2019,505.61,Lothian
Mayfield,S02002069,2019,746.89,Lothian
Newtongrange,S02002070,2019,1013.59,Lothian
North Gorebridge,S02002071,2019,997,Lothian
Gorebridge & Middleton,S02002072,2019,466.47,Lothian
South Speyside & the Cabrach,S02002073,2019,421.24,Grampian
North Speyside,S02002074,2019,697.57,Grampian
Rural Keith & Strathisla,S02002075,2019,354.67,Grampian
Keith & Fife Keith,S02002076,2019,520.55,Grampian
"Cullen, Portknockie, Findochty, Drybridge & Berryhillock",S02002077,2019,253.22,Grampian
Buckie Central East,S02002078,2019,539.1,Grampian
Buckie West & Mains of Buckie,S02002079,2019,365.77,Grampian
"Mosstodloch, Portgordon & seaward",S02002080,2019,396.82,Grampian
"Fochabers, Aultmore, Clochan & Ordiquish",S02002081,2019,203.21,Grampian
"Heldon West, Fogwatt to Inchberry",S02002082,2019,154.82,Grampian
"Lhanbryde, Urquhart, Pitgavney & seaward",S02002083,2019,537.09,Grampian
Elgin Cathedral to Ashgrove & Pinefield,S02002084,2019,1131.58,Grampian
New Elgin East,S02002085,2019,827.97,Grampian
New Elgin West,S02002086,2019,221.08,Grampian
Elgin Central West,S02002087,2019,380.64,Grampian
Elgin Bishopmill East & Ladyhill,S02002088,2019,759.36,Grampian
Elgin Bishopmill West & Newfield,S02002089,2019,413.1,Grampian
Lossiemouth East & Seatown,S02002090,2019,1068.73,Grampian
Lossiemouth West,S02002091,2019,503.14,Grampian
"Burghead, Roseisle & Laich",S02002092,2019,246.33,Grampian
"Findhorn, Kinloss & Pluscarden Valley",S02002093,2019,269.6,Grampian
Forres Central East & seaward,S02002094,2019,786.41,Grampian
Forres South West & Mannachie,S02002095,2019,569.58,Grampian
"Rafford, Dallas, Dyke to Dava",S02002096,2019,238.25,Grampian
Arran,S02002097,2019,455.3,Ayrshire and Arran
Springside & Rural,S02002098,2019,446.22,Ayrshire and Arran
Irvine Tarryholme,S02002099,2019,332.05,Ayrshire and Arran
Dreghorn,S02002100,2019,757.8,Ayrshire and Arran
Irvine Broomlands,S02002101,2019,1324.19,Ayrshire and Arran
Irvine Bourtreehill,S02002102,2019,953.42,Ayrshire and Arran
Irvine Girdle Toll & Staneca,S02002103,2019,583.82,Ayrshire and Arran
Irvine Perceton & Lawthorn,S02002104,2019,486.12,Ayrshire and Arran
Irvine Castlepark North,S02002105,2019,1283.67,Ayrshire and Arran
Irvine Castlepark South,S02002106,2019,1280.03,Ayrshire and Arran
Irvine East,S02002107,2019,602.38,Ayrshire and Arran
Irvine Central,S02002108,2019,683.59,Ayrshire and Arran
Irvine Fullarton,S02002109,2019,2071.73,Ayrshire and Arran
Stevenston Ardeer,S02002110,2019,1093.52,Ayrshire and Arran
Saltcoats Central,S02002111,2019,2386.06,Ayrshire and Arran
Ardrossan Central,S02002112,2019,1176.67,Ayrshire and Arran
Ardrossan North West,S02002113,2019,260.35,Ayrshire and Arran
Ardrossan North East,S02002114,2019,569.03,Ayrshire and Arran
Saltcoats North West,S02002115,2019,715.43,Ayrshire and Arran
Saltcoats North East,S02002116,2019,917.12,Ayrshire and Arran
Stevenston North West,S02002117,2019,994.32,Ayrshire and Arran
Stevenston Hayocks,S02002118,2019,618.75,Ayrshire and Arran
Kilwinning Whitehirst Park & Woodside,S02002119,2019,250.46,Ayrshire and Arran
Kilwinning Pennyburn,S02002120,2019,993.55,Ayrshire and Arran
Kilwinning West & Blacklands,S02002121,2019,905.21,Ayrshire and Arran
Kilwinning Central & North,S02002122,2019,900.34,Ayrshire and Arran
Dalry East & Rural,S02002123,2019,740.04,Ayrshire and Arran
Dalry West,S02002124,2019,544.5,Ayrshire and Arran
Fairlie & Rural,S02002125,2019,193.23,Ayrshire and Arran
West Kilbride & Seamill,S02002126,2019,594.21,Ayrshire and Arran
Largs South,S02002127,2019,328.03,Ayrshire and Arran
Largs Central & Cumbrae,S02002128,2019,896.23,Ayrshire and Arran
Largs North,S02002129,2019,217.05,Ayrshire and Arran
Skelmorlie & Rural,S02002130,2019,490.75,Ayrshire and Arran
Kilbirnie North,S02002131,2019,606.04,Ayrshire and Arran
Kilbirnie South & Longbar,S02002132,2019,1039.6,Ayrshire and Arran
Beith West,S02002133,2019,1263.27,Ayrshire and Arran
Beith East & Rural,S02002134,2019,499.64,Ayrshire and Arran
